x_train,y_train
0.08171619241622098,5351
0.08171621221809632,5401
0.0817162423170963,5451
0.0817171717190963,5501
0.08171720242509632,5551
0.08171724172009635,5601
0.08171725202509633,5651
0.08171817161623096,5701
0.08171819232309631,5751
0.08171824096346697,5801
0.08171916222309632,5851
0.08171920192222099,5901
0.08171922171816097,5951
0.08171924096352796,6001
0.08172016192409631,6051
0.08172019242409631,6101
0.08172021202119097,6151
0.08172024222009631,6201
0.08172117212009629,6251
0.0817211825170963,6301
0.0817212225180963,6351
0.08172124231909629,6401
0.08172218161721095,6451
0.0817222021240963,6501
0.0817222120240963,6551
0.08172223222309631,6601
0.08172317211817096,6651
0.0817232116230963,6701
0.08172323221821097,6751
0.08172419096341837,6801
0.0817242117170963,6851
0.08172425201718095,6901
0.08172518191623097,6951
0.08172524096333778,7001
0.08181218122212222,7051
0.0818161720210963,7101
0.08181624096344656,7151
0.0818171716220963,7201
0.08181719241909631,7251
0.08181817252025096,7301
0.08181821182316097,7351
0.08181920201609633,7401
0.08181923192119098,7451
0.08182021096354698,7501
0.08182023251809632,7551
0.08182117231918094,7601
0.0818221717240963,7651
0.0818222416160963,7701
0.08182321096351657,7751
0.0818232420240963,7801
0.08182419191919096,7851
0.0818251816250963,7901
0.08182522191609631,7951
0.08185112195009132,8001
0.08191623182217098,8051
0.08191716162317098,8101
0.08191718171809632,8151
0.08191819182209631,8201
0.08191825252009631,8251
0.08191921201609632,8301
0.0819211716200963,8351
0.0819212018170963,8401
0.08192219212525095,8451
0.0819232218200963,8501
0.08192421221623097,8551
0.0819252217240963,8601
0.08195009136669845,8651
0.08201622096337828,8701
0.08201818210963172,8751
0.08201918200963172,8801
0.08201925222009632,8851
0.0820211623096317,8901
0.0820222220210963,8951
0.08202318182317098,9001
0.08202420232209631,9051
0.0820251723190963,9101
0.08211219989018097,9151
0.08211724250963172,9201
0.08211819231618098,9251
0.08211822191709632,9301
0.08211918230963172,9351
0.08212022242021098,9401
0.08212123211709631,9451
0.08212219200963171,9501
0.08212417190963377,9551
0.08212421182409631,9601
0.08212425191809632,9651
0.08215812171937092,9701
0.08221622210963354,9751
0.08221823180963171,9801
0.08222018230963171,9851
0.08222122251709629,9901
0.08222222211809631,9951
0.0822241919096317,10001
0.0822252018240963,10051
0.08222525252409629,10101
0.0823162221096317,10151
0.08231820096340658,10201
0.08231922252309631,10251
0.08232021240963172,10301
0.0823221723096317,10351
0.08232325220963425,10401
0.08232518220963171,10451
0.08232523252009631,10501
0.08241618200963172,10551
0.08241724160963171,10601
0.08241920250963172,10651
0.08242024220963172,10701
0.0824212022210963,10751
0.0824221816096317,10801
0.08242318222509631,10851
0.0824242520096317,10901
0.08251619160963171,10951
0.08251624182509631,11001
0.0825172216220963,11051
0.08251825220963172,11101
0.08252016220963172,11151
0.08252216220963171,11201
0.08252319200963171,11251
0.0825242520190963,11301
0.08252520240963172,11351
0.08296308687383656,11401
0.08337884736772826,11451
0.08350935798089827,11501
0.08354719091813001,11551
0.08363809138380655,11601
0.08370913191308182,11651
0.08378669828963366,11701
0.08396586737809633,11751
0.08406982776578098,11801
0.08410777635779856,11851
0.08416347787689633,11901
0.08418409633869697,11951
0.08446509634785636,12001
0.08456582890963527,12051
0.08464020091845798,12101
0.08477263467909636,12151
0.08500913181367659,12201
0.08500913807380697,12251
0.08507985838369658,12301
0.08510913756984657,12351
0.08516967797868097,12401
0.0851856772636578,12451
0.08527269635185666,12501
0.08535133090000001,12551
0.08556963367963419,12601
0.08577985633482736,12651
0.08580913727378796,12701
0.08666978906978691,12751
0.08717689677378697,12801
0.08778909637769827,12851
0.08828372698372135,12901
0.09247673896563459,12951
0.10101010806582657,13001
0.102318,13051
0.10500000000000001,13101
0.10786383897867,13151
0.11171323212399999,13201
0.11176350696779826,13251
0.11182215999999999,13301
0.11192324,13351
0.11211623000000001,13401
0.11222415999999999,13451
0.11242416999999999,13501
0.1134736978,13551
0.11634847474400001,13601
0.13136576846380824,13651
0.13346576766568632,13701
0.13631327270000002,13751
0.13697669678399998,13801
0.13737871847977998,13851
0.13779367,13901
0.13807279667365,13951
0.13866567000000002,14001
0.14141420631414142,14051
0.1414143465668964,14101
0.14141440797879826,14151
0.14141445797473,14201
0.1414145179776985,14251
0.14141463141414,14301
0.14141465786863808,14351
0.1414148472658464,14401
0.14172323636765768,14451
0.14181818638269775,14501
0.14181863456571,14551
0.141821131816,14601
0.1418231663557378,14651
0.14191616,14701
0.1419162463877378,14751
0.14191821635551452,14801
0.1419192463446581,14851
0.1419216346698785,14901
0.14192413212100002,14951
0.14197118,15001
0.14201722635069775,15051
0.14202063506977738,15101
0.1420212163357977,15151
0.14202163676576737,15201
0.14211616634473784,15251
0.14212323152116169,15301
0.14252525141400002,15351
0.14345341443637508,15401
0.14373700000000003,15451
0.14405,15501
0.144441,15551
0.14463345370000003,15601
0.14464100000000002,15651
0.144933,15701
0.14525152000000002,15751
0.145551,15801
0.14656719000000004,15851
0.146577,15901
0.14658372880000003,15951
0.1466658372638083,16001
0.14667776,16051
0.14676580000000003,16101
0.14677777760000002,16151
0.14677978700000002,16201
0.14678977828500006,16251
0.14687676,16301
0.14696779000000001,16351
0.1469887384,16401
0.14708200000000002,16451
0.14717665838299998,16501
0.14718614658400003,16551
0.14726567751515643,16601
0.14728465000000002,16651
0.14737867000000002,16701
0.14747369999999999,16751
0.14757776,16801
0.1476797117,16851
0.14776783000000004,16901
0.14777763086873838,16951
0.14778372730000003,17001
0.14786984147785,17051
0.14788500000000002,17101
0.1479808583,17151
0.14806668000000003,17201
0.14807584000000001,17251
0.14808380000000002,17301
0.14826971000000003,17351
0.1483661963707377,17401
0.1483728477,17451
0.14838088000000002,17501
0.14839000000000002,17551
0.148475,17601
0.14857876,17651
0.14867777000000001,17701
0.14877375729999998,17751
0.14886577760000003,17801
0.14888373000000002,17851
0.15141300000000002,17901
0.151722,17951
0.15465544415236998,18001
0.15686986,18051
0.15717370149999998,18101
0.15808279671567807,18151
0.15826715,18201
0.158782738384,18251
0.161225,18301
0.16131817999999998,18351
0.16132216,18401
0.16136584737978,18451
0.161385,18501
0.161418186355455,18551
0.16142525250000003,18601
0.16161616261616163,18651
0.161623,18701
0.161624161616,18751
0.16171416162363386,18801
0.16171946375551002,18851
0.16176339657676703,18901
0.16181663086873835,18951
0.16186786241824,19001
0.161951,19051
0.16206308517388637,19101
0.16211317182020002,19151
0.16211335541317254,19201
0.16211367861323203,19251
0.1622202316,19301
0.1623254537,19351
0.162417,19401
0.1624847263446972,19451
0.1634,19501
0.16476308687383662,19551
0.16631663867973678,19601
0.16633885677583635,19651
0.16638479221677807,19701
0.16820000000000002,19751
0.16881716713999997,19801
0.169615,19851
0.17078363807665678,19901
0.1711201125111722,19951
0.1712161925155148,20001
0.17121713363533,20051
0.171218121963518,20101
0.1712181337807989,20151
0.17121813777371822,20201
0.1712191236,20251
0.17121913661371654,20301
0.17122012181336738,20351
0.17122013668584657,20401
0.17122113486978846,20451
0.17122313796784652,20501
0.1712632063687368,20551
0.17130818137865808,20601
0.1713161324,20651
0.17131811191320123,20701
0.17131817637176736,20751
0.17132063356586003,20801
0.17132416161341132,20851
0.1713251616133437,20901
0.171334858465788,20951
0.171339657676799,21001
0.17134679788976134,21051
0.17135,21101
0.17136577737879136,21151
0.1713668984696366,21201
0.17136984728978902,21251
0.1713767971658274,21301
0.17138069788469787,21351
0.1713847913176368,21401
0.171417631363367,21451
0.17142163755463366,21501
0.17143835634379773,21551
0.17146318146319145,21601
0.1714633835634474,21651
0.1714633965776683,21701
0.17146351356356065,21751
0.17146378677165003,21801
0.17151718676586,21851
0.171517838463558,21901
0.17151916,21951
0.171522847263437,22001
0.171605630843659,22051
0.1716121616166346,22101
0.17161318132,22151
0.1716134882798066,22201
0.1716137378131764,22251
0.17161416161663448,22301
0.17161417162323997,22351
0.1716141717172123,22401
0.1716141717221818,22451
0.17161417181924998,22501
0.17161417182323238,22551
0.1716141719162325,22601
0.17161417192416997,22651
0.17161417201925228,22701
0.17161417202319215,22751
0.1716141721172522,22801
0.17161417211919228,22851
0.17161417212119248,22901
0.1716141721222523,22951
0.17161417221723,23001
0.17161417222424216,23051
0.17161417231822226,23101
0.17161417232322165,23151
0.1716141724172525,23201
0.17161417242122198,23251
0.17161417242422186,23301
0.17161418161824235,23351
0.17161418162120198,23401
0.17161418171619236,23451
0.17161418171824178,23501
0.1716141817212317,23551
0.17161418172319998,23601
0.1716141817251621,23651
0.17161418181816168,23701
0.17161418182022178,23751
0.17161418192019998,23801
0.17161418201617198,23851
0.17161418201724238,23901
0.17161418202224998,23951
0.1716141821161621,24001
0.1716141821172024,24051
0.17161418211922227,24101
0.17161418222118247,24151
0.17161418222321156,24201
0.1716141823212,24251
0.1716141825172319,24301
0.1716141916201921,24351
0.1716141916242324,24401
0.17161419171720002,24451
0.17161419171922238,24501
0.17161419172220171,24551
0.17161419172423,24601
0.17161419182116242,24651
0.17161419182425,24701
0.1716141919172317,24751
0.1716141919212117,24801
0.17161419192519248,24851
0.17161419201719,24901
0.1716141921191724,24951
0.1716141921222024,25001
0.1716141921242118,25051
0.1716141922191618,25101
0.1716141922222024,25151
0.1716141922252324,25201
0.1716141923192322,25251
0.1716141923222117,25301
0.17161419232518,25351
0.17161419241821999,25401
0.17161420161721,25451
0.17161420172324998,25501
0.17161420191923,25551
0.1716142022212017,25601
0.17161420222421198,25651
0.17161420231821178,25701
0.17161420232220181,25751
0.1716142024172216,25801
0.1716142117171925,25851
0.1716142117202216,25901
0.1716142118252,25951
0.17161421201823,26001
0.17161421221817996,26051
0.17161421241722,26101
0.17161421636777635,26151
0.17161423172418996,26201
0.17161423212118,26251
0.17161423241723,26301
0.17161425232517,26351
0.17161518161544737,26401
0.1716160563081725,26451
0.17161605634644,26501
0.17161613457376695,26551
0.17161614206351777,26601
0.17161616161615212,26651
0.17161616166355798,26701
0.17161616346583694,26751
0.17161616633679866,26801
0.17161616635069676,26851
0.17161616637383764,26901
0.17161616757763482,26951
0.17161617633335996,27001
0.17161618176340698,27051
0.17161619637378636,27101
0.1716162163737863,27151
0.17161624633335998,27201
0.17161639663699996,27251
0.17161663083748088,27301
0.17161663347383727,27351
0.171616633865778,27401
0.17161663426572824,27451
0.17161663457984724,27501
0.17161663518463396,27551
0.17161663657879836,27601
0.17161663727985824,27651
0.17161663778072633,27701
0.17161663897967847,27751
0.17161683630882657,27801
0.17161684726350698,27851
0.17161714216343485,27901
0.17161716633434998,27951
0.17161718226344655,28001
0.17161720633435,28051
0.17161722633434998,28101
0.17161724216339658,28151
0.1716176308657667,28201
0.17161763457376697,28251
0.171617637577,28301
0.17161783846346698,28351
0.17161814196338449,28401
0.17161816633344998,28451
0.17161818633335996,28501
0.1716182063886322,28551
0.17161822637378635,28601
0.17161825166343697,28651
0.17161863417867723,28701
0.17161870769999998,28751
0.1716187868635185,28801
0.171619142163558,28851
0.17161917633434998,28901
0.17161920221663368,28951
0.17161922999999998,29001
0.17161925630878855,29051
0.1716196352726963,29101
0.17161982686341787,29151
0.17162014236334827,29201
0.17162017226343795,29251
0.17162020206368697,29301
0.1716202263737863,29351
0.17162025633873706,29401
0.17162084726334828,29451
0.1716211417633766,29501
0.17162116633344998,29551
0.1716211919,29601
0.17162121633537,29651
0.17162124633982856,29701
0.17162163457376697,29751
0.17162184726336738,29801
0.17162214196334827,29851
0.17162216633885766,29901
0.17162219633435,29951
0.17162222246348766,30001
0.17162224630889697,30051
0.17162263346584847,30101
0.1716228472634177,30151
0.17162314206352725,30201
0.17162316633344998,30251
0.17162319166355727,30301
0.1716232163737863,30351
0.17162324630889697,30401
0.1716236343631716,30451
0.17162384726340701,30501
0.17162416630868738,30551
0.17162417,30601
0.17162419,30651
0.17162422236344738,30701
0.17162425630889697,30751
0.17162463517386656,30801
0.17162484726351737,30851
0.17162517630889695,30901
0.17162520256345148,30951
0.17162522637378635,31001
0.1716252513474136,31051
0.17162563517371784,31101
0.17162616163345132,31151
0.1716346583691321,31201
0.17164146161700003,31251
0.17165346363750178,31301
0.17166222196308786,31351
0.1716630889696582,31401
0.1716633381856583,31451
0.17166335670000002,31501
0.17166337866978848,31551
0.171663408971737,31601
0.17166345658900004,31651
0.17166348738367737,31701
0.17166351846578687,31751
0.17166355658278137,31801
0.171663677763387,31851
0.17166371796576,31901
0.17166377737669833,31951
0.17166383847367758,32001
0.17166665836984,32051
0.17167769633783672,32101
0.17168472630819823,32151
0.1716847263338274,32201
0.17168472633665768,32251
0.17168472633979898,32301
0.17168472634473786,32351
0.17168472634778845,32401
0.1716847263517986,32451
0.171684726365777,32501
0.17168824000000002,32551
0.1717131717263779,32601
0.17171348000000003,32651
0.17171380768583638,32701
0.1717151722,32751
0.17171525636779789,32801
0.17171616634869655,32851
0.1717161825206355,32901
0.17171621216340802,32951
0.17171624000000002,33001
0.17171663343537003,33051
0.17171677000000002,33101
0.17171697791717166,33151
0.17171717633482797,33201
0.17171720186338657,33251
0.1717172225633377,33301
0.17171725633435,33351
0.17171763458582828,33401
0.1717178472633466,33451
0.17171814856500003,33501
0.1717181863737863,33551
0.17171821246333802,33601
0.17171824000000002,33651
0.1717186333866979,33701
0.171718847263388,33751
0.17171916836334353,33801
0.1717191925166341,33851
0.17171922196354739,33901
0.17171925202563346,33951
0.1717198472633566,34001
0.1717201620635574,34051
0.17172018637378633,34101
0.17172021630889697,34151
0.17172024000000002,34201
0.1717206348827987,34251
0.17172084726369768,34301
0.17172117630889697,34351
0.1717212020256351,34401
0.17172123630889696,34451
0.17172163084669878,34501
0.1717218472634474,34551
0.17172217630889697,34601
0.17172221630889697,34651
0.17172224637378633,34701
0.17172263518576772,34751
0.17172284726351847,34801
0.17172317226333775,34851
0.17172320000000002,34901
0.17172322211863428,34951
0.1717232363737863,35001
0.17172363086977702,35051
0.17172384726353518,35101
0.17172417252063518,35151
0.17172420161763446,35201
0.17172423166351866,35251
0.17172426635272697,35301
0.17172484726339857,35351
0.17172517,35401
0.17172520196336657,35451
0.17172523226342798,35501
0.1717254815486583,35551
0.17172584726348702,35601
0.1717262125630884,35651
0.17173800000000003,35701
0.17176308486582745,35751
0.17176334767967757,35801
0.17176339658285686,35851
0.17176347758479782,35901
0.17176353728263186,35951
0.17176383736869688,36001
0.17178363858063092,36051
0.17178472633376657,36101
0.17178472633579803,36151
0.1717847263396983,36201
0.17178472634469721,36251
0.1717847263477274,36301
0.17178472635167827,36351
0.1717847263547384,36401
0.171788212477775,36451
0.1718131720634474,36501
0.17181370656769002,36551
0.1718138679768464,36601
0.17181424832120776,36651
0.17181519630868738,36701
0.1718161625,36751
0.17181617186343737,36801
0.17181618633335996,36851
0.17181620630889696,36901
0.17181623191663586,36951
0.17181625634782657,37001
0.171816635169678,37051
0.17181684726334828,37101
0.17181716630878854,37151
0.17181718216342656,37201
0.171817202,37251
0.17181721633435,37301
0.1718172321226352,37351
0.1718173435,37401
0.17181783846336698,37451
0.17181816836373784,37501
0.17181819633537002,37551
0.17181823186339695,37601
0.1718183435,37651
0.1718187868633466,37701
0.1718191683633435,37751
0.1718191963437967,37801
0.1718192163737863,37851
0.171819242363528,37901
0.171819633376667,37951
0.171819826863367,38001
0.17182016635554517,38051
0.17182019256347758,38101
0.17182023,38151
0.17182025637378634,38201
0.1718208472634773,38251
0.17182117176348657,38301
0.17182120231963435,38351
0.17182122847263337,38401
0.17182125634771894,38451
0.17182163838463715,38501
0.1718221338,38551
0.17182217633537,38601
0.1718222,38651
0.17182222196334762,38701
0.1718222463447367,38751
0.1718228,38801
0.17182316176335724,38851
0.17182318633435367,38901
0.17182321633573774,38951
0.17182324633336,39001
0.17182363836982736,39051
0.17182416131718242,39101
0.17182417633335997,39151
0.1718242,39201
0.17182422172063427,39251
0.17182425,39301
0.17182484726333702,39351
0.17182516221663408,39401
0.17182517212463458,39451
0.17182518637378635,39501
0.17182521630889697,39551
0.17182524633435,39601
0.171825635055,39651
0.17182616166308448,39701
0.1718343752,39751
0.17185184797869,39801
0.17186316174845,39851
0.171863348979,39901
0.1718633778717379,39951
0.17186342857689638,40001
0.1718634765758364,40051
0.1718635181856583,40101
0.17186355658278138,40151
0.1718636882696578,40201
0.17186378770000002,40251
0.17186577000000003,40301
0.17188472630663418,40351
0.171884726333867,40401
0.17188472633735474,40451
0.17188472634178706,40501
0.1718847263457379,40551
0.17188472635079668,40601
0.17188472635314514,40651
0.1718847263827366,40701
0.17191367856669007,40751
0.1719146365827902,40801
0.17191616514541447,40851
0.17191617632284725,40901
0.17191619637378638,40951
0.17191622637378637,41001
0.1719163336,41051
0.171916847263367,41101
0.17191716635272697,41151
0.171917191663369,41201
0.17191721637378635,41251
0.1719172524633466,41301
0.171917838463358,41351
0.17191816637378635,41401
0.1719181925634366,41451
0.17191822246352825,41501
0.17191825000000002,41551
0.171918786863367,41601
0.1719191683,41651
0.17191919633435002,41701
0.17191922633336,41751
0.17191923781616664,41801
0.1719196308837979,41851
0.1719198268635266,41901
0.1719201716131721,41951
0.1719201863737863,42001
0.171920216333867,42051
0.1719202463737864,42101
0.171920847263367,42151
0.17192117633435,42201
0.17192121176339656,42251
0.17192123633435,42301
0.17192163353700002,42351
0.17192216186348738,42401
0.17192218633537001,42451
0.17192221633336,42501
0.17192224246347762,42551
0.17192284726333554,42601
0.17192316633435,42651
0.17192319186355803,42701
0.17192322630889698,42751
0.171923256308897,42801
0.17192384726346702,42851
0.1719241763487977,42901
0.17192421186338802,42951
0.17192425236354703,43001
0.17192484726341772,43051
0.17192517216357658,43101
0.17192520633336,43151
0.17192524000000003,43201
0.17192563518178003,43251
0.17193463556578759,43301
0.1719630836736965,43351
0.1719633377697869,43401
0.17196335797679863,43451
0.1719633982696585,43501
0.17196345798384638,43551
0.1719635184738468,43601
0.17196368000000004,43651
0.1719696352017174,43701
0.17198472630855802,43751
0.1719847263356583,43801
0.17198472633876902,43851
0.17198472634469852,43901
0.17198472634865827,43951
0.17198472635184703,44001
0.17198472636582832,44051
0.17201100000000002,44101
0.17201372696882802,44151
0.1720151716,44201
0.17201617186333776,44251
0.17201620236343798,44301
0.172016231863548,44351
0.17201663066317202,44401
0.1720168472633466,44451
0.17201717206350656,44501
0.17201720252263347,44551
0.17201723637378635,44601
0.17201763523563376,44651
0.1720181663737863,44701
0.17201819630889698,44751
0.17201823211963346,44801
0.17201863086873836,44851
0.17201916630878855,44901
0.17201918637378633,44951
0.17201922,45001
0.1720193435,45051
0.1720198268634773,45101
0.17202017637378633,45151
0.17202020637378637,45201
0.17202024633435,45251
0.1720208,45301
0.17202117176346735,45351
0.17202120232163506,45401
0.17202122637378636,45451
0.17202125630889697,45501
0.172021847263397,45551
0.1720221763737863,45601
0.17202221633435,45651
0.1720222522634474,45701
0.1720228472634773,45751
0.17202318633435,45801
0.17202322633376846,45851
0.172023630883788,45901
0.17202416633335998,45951
0.17202419206341837,46001
0.17202422634177805,46051
0.17202463084669878,46101
0.17202516633537002,46151
0.17202518630835797,46201
0.17202520633435,46251
0.17202523226342797,46301
0.1720256308896966,46351
0.17203300000000002,46401
0.17206308383335361,46451
0.17206334827965689,46501
0.17206340738483003,46551
0.172063486982837,46601
0.17206365786863173,46651
0.17207584637179768,46701
0.1720847263338274,46751
0.1720847263367387,46801
0.17208472634176772,46851
0.1720847263457384,46901
0.17208472635165792,46951
0.1720847263547383,47001
0.1721121616166346,47051
0.172113776984827,47101
0.17211616192163556,47151
0.17211616999999999,47201
0.17211619631834515,47251
0.17211622633434998,47301
0.17211648154447465,47351
0.17211684726308468,47401
0.17211716634178706,47451
0.17211719221863356,47501
0.17211722166355897,47551
0.17211725634177805,47601
0.17211783846336737,47651
0.17211816836334348,47701
0.17211819630878855,47751
0.17211822216337827,47801
0.17211825633537,47851
0.17211868634766833,47901
0.17211916635065788,47951
0.17211919634784847,48001
0.17211922633537,48051
0.17211925236343836,48101
0.1721198268630819,48151
0.17212016637378633,48201
0.1721202,48251
0.17212023633335996,48301
0.17212063084669876,48351
0.1721208472635574,48401
0.17212117633537,48451
0.17212121196335656,48501
0.17212124186350858,48551
0.17212163436324188,48601
0.1721218472634773,48651
0.17212217637378635,48701
0.17212221,48751
0.17212224633537002,48801
0.17212284726338736,48851
0.17212317246341777,48901
0.17212319635596737,48951
0.17212322186350856,49001
0.17212325633537,49051
0.172124,49101
0.17212418633537,49151
0.17212421633482797,49201
0.17212424630878856,49251
0.17212484726308408,49301
0.17212516836373784,49351
0.17212519633435,49401
0.1721252263737863,49451
0.17212548154447466,49501
0.172134691818,49551
0.17216308487265852,49601
0.17216335370000002,49651
0.17216343697889655,49701
0.17216351696779786,49751
0.1721636585846979,49801
0.1721637577,49851
0.17217749999999998,49901
0.1721847263336866,49951
0.17218472633665902,50001
0.1721847263417677,50051
0.1721847263457986,50101
0.1721847263516579,50151
0.1721847263556571,50201
0.1722085009635182,50251
0.17221348000000003,50301
0.17221377698472903,50351
0.17221616161615214,50401
0.17221616881718166,50451
0.17221618637378636,50501
0.1722162163737863,50551
0.17221624637378632,50601
0.17221683000000002,50651
0.17221716633537001,50701
0.17221718633435,50751
0.17221721633382736,50801
0.17221724633537003,50851
0.17221763546578633,50901
0.172218166341,50951
0.1722181863737863,51001
0.17221821256340802,51051
0.17221823637378633,51101
0.17221863518178002,51151
0.17221916637378637,51201
0.17221919633537003,51251
0.17221922266338768,51301
0.17221925633479876,51351
0.17221982686350698,51401
0.17222017638273837,51451
0.17222020637378635,51501
0.17222023633435,51551
0.1722208472630851,51601
0.17222117196354658,51651
0.17222120633378718,51701
0.1722212324633784,51751
0.17222163371284693,51801
0.17222216635165707,51851
0.17222219634035532,51901
0.17222222637378637,51951
0.17222225216352702,52001
0.1722228472635074,52051
0.17222317633537002,52101
0.17222320637378633,52151
0.17222323637378634,52201
0.17222363356584702,52251
0.17222416634869825,52301
0.17222419633537003,52351
0.17222423,52401
0.172224256338768,52451
0.17222484726380802,52501
0.17222518633435,52551
0.17222521633778717,52601
0.17222524633778719,52651
0.172225847263467,52701
0.17225140000000003,52751
0.17226332635565822,52801
0.17226335897178738,52851
0.17226345658267722,52901
0.17226352658582736,52951
0.17226368696351702,53001
0.1722726367697885,53051
0.1722847263335447,53101
0.1722847263357986,53151
0.17228472633982803,53201
0.1722847263456983,53251
0.17228472635147515,53301
0.17228472635473702,53351
0.1722886335361351,53401
0.17231334827977793,53451
0.1723136669846564,53501
0.1723151717,53551
0.17231616634865804,53601
0.17231618633869825,53651
0.17231620635065736,53701
0.17231623633367846,53751
0.17231625633537,53801
0.172316847263808,53851
0.17231718176338698,53901
0.17231721633435,53951
0.17231724206335658,54001
0.17231763518178,54051
0.17231816836373784,54101
0.17231819637378631,54151
0.1723182216634388,54201
0.17231824637378634,54251
0.17231878686308508,54301
0.17231917633434998,54351
0.1723192063737863,54401
0.17231923637378635,54451
0.17231982680000002,54501
0.1723201683633435,54551
0.17232019246349856,54601
0.17232022,54651
0.17232024635378737,54701
0.1723208472633874,54751
0.17232117162563518,54801
0.17232119637378637,54851
0.17232121636965828,54901
0.17232124633537002,54951
0.17232184726333702,55001
0.17232216836308525,55051
0.17232219633435,55101
0.17232222633572658,55151
0.17232225236337867,55201
0.172322847263808,55251
0.17232317633982697,55301
0.17232320633778717,55351
0.172323226348828,55401
0.17232324637378632,55451
0.1723238472635286,55501
0.17232417171963343,55551
0.1723241863518977,55601
0.17232420637378634,55651
0.17232423633579788,55701
0.17232425236339657,55751
0.17232484726308356,55801
0.172325166338798,55851
0.17232517635378736,55901
0.17232519126365786,55951
0.17232520635351634,56001
0.17232522202363518,56051
0.1723252363418274,56101
0.17232524635314514,56151
0.1723256343768985,56201
0.17233663866567678,56251
0.17236308837978712,56301
0.17236338736976686,56351
0.1723634772737964,56401
0.17236353513500002,56451
0.1723638285766984,56501
0.17238472000000002,56551
0.1723847263348274,56601
0.1723847263392464,56651
0.17238472634533533,56701
0.172384726348827,56751
0.17238472635314514,56801
0.17240215202463677,56851
0.1724136976696785,56901
0.17241518,56951
0.17241616633976659,57001
0.17241617196351725,57051
0.17241618236339798,57101
0.17241619633965852,57151
0.17241620637378632,57201
0.17241622633435,57251
0.1724162363517986,57301
0.17241624638082703,57351
0.1724166308777987,57401
0.17241684726339856,57451
0.17241716633582702,57501
0.17241717633579778,57551
0.1724171863357274,57601
0.1724171963366977,57651
0.17241720635351634,57701
0.17241721635473828,57751
0.17241722637378637,57801
0.17241724206336737,57851
0.17241725633537003,57901
0.17241783846333741,57951
0.1724181663357979,58001
0.17241817131724194,58051
0.17241818634869788,58101
0.17241819637378636,58151
0.17241820636976699,58201
0.17241822630866796,58251
0.17241823633669767,58301
0.172418246348828,58351
0.17241825635351637,58401
0.17241901791724187,58451
0.1724191663487972,58501
0.172419176338827,58551
0.17241918634573838,58601
0.17241919634385788,58651
0.1724192063447986,58701
0.172419216339698,58751
0.17241922634669876,58801
0.17241923634573839,58851
0.17241924634565842,58901
0.1724192563398266,58951
0.1724196863387372,59001
0.1724201619633385,59051
0.1724201663836567,59101
0.17242017635343637,59151
0.17242018635351633,59201
0.17242019636578687,59251
0.17242020635351635,59301
0.17242021635351634,59351
0.17242022635184634,59401
0.17242023634669876,59451
0.17242024633882702,59501
0.17242025246335702,59551
0.17242063333600002,59601
0.17242101791724207,59651
0.17242116634885668,59701
0.17242117634473667,59751
